배출년도,배출월,배출일,시군구명,배출량(g),배출량비율(%),배출횟수,배출횟수비율(%)
2020,10,12,수원시권선구,36545650,3.25,23732,3.3
2020,10,12,시흥시,15890600,3.23,9908,3.28
2020,10,12,안양시,6931100,3.01,4516,3.04
2020,10,12,양주시,19207050,3.21,12465,3.29
2020,10,12,여주시,4743100,3.2,2397,3.29
2020,10,12,오산시,26417670,3.21,16138,3.3
2020,10,12,용인시,111170750,3.38,72183,3.4
2020,10,12,의왕시,36107000,5.37,6578,3.48
2020,10,12,의정부시,9029150,3.35,5761,3.34
2020,10,12,이천시,15514500,3.36,7937,3.41
2020,10,12,파주시,26897450,3.38,16895,3.4
2020,10,12,평택시,8193250,3.29,4856,3.35
2020,10,12,포천시,6824100,3.24,4150,3.31
2020,10,12,하남시,16408000,3.78,273,3.53
2020,10,12,화성시,94544232,3.32,55263,3.38
2020,10,11,고양시,1655400,3.9,1213,3.83
2020,10,11,과천시,324550,4.31,267,4.08
2020,10,11,구리시,14846100,2.29,9492,3.91
2020,10,11,군포시,7840700,3.95,5095,3.82
2020,10,11,남양주시,33320000,4.34,19350,4.21
2020,10,11,동두천시,8472000,3.86,5107,3.75
2020,10,11,부천시,25395500,4.04,15734,3.94
2020,10,11,성남시분당구,450800,3.26,340,3.31
2020,10,11,성남시중원구,349350,4.48,239,4.24
2020,10,11,수원시권선구,49005900,4.36,30311,4.22
2020,10,11,수원시장안구,31902950,4.21,19906,4.07
2020,10,11,수원시영통구,56883300,3.92,35942,3.91
2020,10,11,수원시팔달구,13685500,3.88,8915,3.75
2020,10,11,시흥시,21208750,4.32,12803,4.24
2020,10,11,안양시,10973950,4.77,7073,4.76
2020,10,11,양주시,23756400,3.97,14645,3.87
2020,10,11,여주시,6152300,4.16,2930,4.02
2020,10,11,오산시,35357130,4.3,20161,4.12
2020,10,11,용인시,135741400,4.12,84784,4
2020,10,11,의왕시,10868100,1.62,7329,3.88
2020,10,11,의정부시,11500700,4.26,7142,4.14
2020,10,11,이천시,19238150,4.16,9536,4.09
2020,10,11,파주시,31268800,3.93,18579,3.74
2020,10,11,평택시,10152550,4.08,5728,3.96
2020,10,11,포천시,8331300,3.96,4788,3.82
2020,10,11,하남시,20107500,4.64,302,3.9
2020,10,11,화성시,126560780,4.44,71111,4.35
2020,10,10,고양시,1505000,3.54,1084,3.42
2020,10,10,과천시,237300,3.15,201,3.07
2020,10,10,구리시,14123400,2.18,7693,3.17
2020,10,10,군포시,6406500,3.23,4243,3.18
2020,10,10,남양주시,25026750,3.26,15051,3.28
2020,10,10,동두천시,7264550,3.31,4552,3.34
2020,10,10,부천시,20745000,3.3,13101,3.28
2020,10,10,성남시분당구,405300,2.93,341,3.32
2020,10,10,성남시중원구,309150,3.96,215,3.82
2020,10,10,수원시권선구,36552150,3.25,23196,3.23
2020,10,10,수원시팔달구,11902300,3.38,7938,3.34
2020,10,10,수원시영통구,46322750,3.2,29926,3.25
2020,10,10,수원시장안구,24480300,3.23,15697,3.21
2020,10,10,시흥시,16215650,3.3,9976,3.31
2020,10,10,안양시,7574850,3.29,4907,3.31
2020,10,10,양주시,19914250,3.32,12644,3.34
2020,10,10,여주시,5107800,3.45,2464,3.38
2020,10,10,오산시,26147770,3.18,15529,3.17
2020,10,10,용인시,106879150,3.25,68315,3.22
2020,10,10,의왕시,19128450,2.84,6255,3.31
2020,10,10,의정부시,8840150,3.28,5674,3.29
2020,10,10,이천시,15308500,3.31,7719,3.31
2020,10,10,파주시,26256900,3.3,16173,3.26
2020,10,10,평택시,8339600,3.35,4696,3.24
2020,10,10,포천시,7034750,3.34,4182,3.34
2020,10,10,하남시,12274500,2.83,239,3.09
2020,10,10,화성시,91239951,3.2,52233,3.2
2020,10,09,고양시,1216550,2.86,957,3.02
2020,10,09,과천시,223750,2.97,211,3.23
2020,10,09,구리시,18932900,2.92,7868,3.24
2020,10,09,군포시,6181800,3.12,4254,3.19
2020,10,09,남양주시,23602300,3.08,14404,3.14
2020,10,09,동두천시,7049400,3.21,4374,3.21
2020,10,09,부천시,19801950,3.15,12845,3.22
2020,10,09,성남시중원구,332400,4.26,230,4.08
2020,10,09,성남시분당구,417100,3.02,327,3.18
2020,10,09,수원시장안구,23242050,3.07,15184,3.1
2020,10,09,수원시팔달구,11252100,3.19,7605,3.2
2020,10,09,수원시영통구,45708000,3.15,29058,3.16
2020,10,09,수원시권선구,35536900,3.16,23054,3.21
2020,10,09,시흥시,15300150,3.11,9632,3.19
2020,10,09,안양시,7154800,3.11,4713,3.18
2020,10,09,양주시,18910100,3.16,12281,3.24
2020,10,09,여주시,5075600,3.43,2481,3.4
2020,10,09,오산시,24807750,3.02,15083,3.08
2020,10,09,용인시,101367250,3.08,66876,3.15
2020,10,09,의왕시,24283000,3.61,6332,3.35
2020,10,09,의정부시,8828550,3.27,5724,3.32
2020,10,09,이천시,14789800,3.2,7556,3.24
2020,10,09,파주시,24522300,3.08,15659,3.16
2020,10,09,평택시,7917050,3.18,4758,3.29
2020,10,09,포천시,6658950,3.17,4100,3.27
2020,10,09,하남시,12421500,2.86,243,3.14
2020,10,09,화성시,90120586,3.16,52517,3.21
2020,10,08,고양시,1209800,2.85,1030,3.25
2020,10,08,과천시,210500,2.79,192,2.94
2020,10,08,구리시,12875650,1.98,7369,3.03
2020,10,08,군포시,5662900,2.86,4158,3.11
2020,10,08,남양주시,23287900,3.03,14942,3.25
2020,10,08,동두천시,6205950,2.83,4234,3.11
2020,10,08,부천시,18016450,2.87,12192,3.05
2020,10,08,성남시중원구,250050,3.21,194,3.44
2020,10,08,성남시분당구,394050,2.85,320,3.11
2020,10,08,수원시장안구,23584800,3.11,16342,3.34
2020,10,08,수원시팔달구,10169250,2.88,7502,3.16
2020,10,08,수원시영통구,40265450,2.78,28657,3.12
2020,10,08,수원시권선구,32808900,2.92,22454,3.13
2020,10,08,시흥시,14481500,2.95,9463,3.14
2020,10,08,안양시,6382900,2.78,4413,2.97
2020,10,08,양주시,17727150,2.96,12022,3.17
2020,10,08,여주시,4117550,2.78,2239,3.07
2020,10,08,오산시,23912120,2.91,15342,3.13
2020,10,08,용인시,98063750,2.98,67261,3.17
2020,10,08,의왕시,16179050,2.41,5791,3.07
2020,10,08,의정부시,8115550,3.01,5449,3.16
2020,10,08,이천시,13100550,2.84,7195,3.09
2020,10,08,파주시,23710500,2.98,16005,3.22
2020,10,08,평택시,7179700,2.89,4447,3.07
2020,10,08,포천시,5917150,2.81,3922,3.13
2020,10,08,하남시,12674000,2.92,245,3.16
2020,10,08,화성시,83525732,2.93,51127,3.13
2020,10,07,고양시,1276750,3,979,3.09
2020,10,07,과천시,200150,2.66,217,3.32
2020,10,07,구리시,20194550,3.11,8022,3.3
2020,10,07,군포시,6418250,3.24,4607,3.45
2020,10,07,남양주시,24488800,3.19,15707,3.42
2020,10,07,동두천시,6717850,3.06,4447,3.26
2020,10,07,부천시,19054400,3.03,13014,3.26
2020,10,07,성남시중원구,200850,2.58,172,3.05
2020,10,07,성남시분당구,374500,2.71,316,3.08
2020,10,07,수원시권선구,34230100,3.04,23555,3.28
2020,10,07,수원시장안구,23500650,3.1,16319,3.34
2020,10,07,수원시팔달구,10966300,3.11,8012,3.37
2020,10,07,수원시영통구,50254400,3.47,30213,3.29
2020,10,07,시흥시,15197950,3.09,9941,3.29
2020,10,07,안양시,7163050,3.12,4916,3.31
2020,10,07,양주시,18301250,3.06,12268,3.24
2020,10,07,여주시,4620150,3.12,2420,3.32
2020,10,07,오산시,25797220,3.14,16461,3.36
2020,10,07,용인시,101610800,3.09,69406,3.27
2020,10,07,의왕시,23563650,3.5,5975,3.16
2020,10,07,의정부시,8239500,3.05,5571,3.23
2020,10,07,이천시,14181350,3.07,7633,3.28
2020,10,07,파주시,24111600,3.03,16112,3.25
2020,10,07,평택시,7508300,3.02,4623,3.19
2020,10,07,포천시,6514550,3.1,4056,3.24
2020,10,07,하남시,13026500,3,242,3.13
2020,10,07,화성시,84856782,2.98,51819,3.17
2020,10,06,고양시,1338950,3.15,1011,3.19
2020,10,06,과천시,261550,3.47,228,3.49
2020,10,06,구리시,15468700,2.38,7883,3.24
2020,10,06,군포시,6200900,3.13,4390,3.29
2020,10,06,남양주시,23770700,3.1,14865,3.24
2020,10,06,동두천시,6702800,3.05,4394,3.22
2020,10,06,부천시,19377000,3.09,13026,3.26
2020,10,06,성남시분당구,453600,3.28,356,3.46
2020,10,06,성남시중원구,221950,2.85,182,3.23
2020,10,06,수원시영통구,42960500,2.96,29892,3.25
2020,10,06,수원시장안구,22966150,3.03,15671,3.2
2020,10,06,수원시권선구,34795950,3.09,23687,3.3
2020,10,06,수원시팔달구,11052900,3.14,7813,3.29
2020,10,06,시흥시,14991050,3.05,9743,3.23
2020,10,06,안양시,6804000,2.96,4680,3.15
2020,10,06,양주시,18293950,3.05,12363,3.26
2020,10,06,여주시,4450900,3.01,2361,3.24
2020,10,06,오산시,25249110,3.07,16043,3.28
2020,10,06,용인시,103020950,3.13,70214,3.31
2020,10,06,의왕시,21216200,3.15,6080,3.22
2020,10,06,의정부시,8290550,3.07,5622,3.26
2020,10,06,이천시,14718850,3.19,7715,3.31
2020,10,06,파주시,25401400,3.19,16862,3.4
2020,10,06,평택시,7398950,2.97,4601,3.18
2020,10,06,포천시,6161500,2.93,3985,3.18
2020,10,06,하남시,16093500,3.71,286,3.69
2020,10,06,화성시,85730071,3.01,52102,3.19
2020,10,05,고양시,1515250,3.57,1088,3.43
2020,10,05,과천시,256250,3.4,216,3.3
2020,10,05,구리시,27349950,4.21,8513,3.5
2020,10,05,군포시,7370750,3.72,5042,3.78
2020,10,05,남양주시,24659450,3.21,14830,3.23
2020,10,05,동두천시,7442300,3.39,4602,3.38
2020,10,05,부천시,21596100,3.44,13772,3.45
2020,10,05,성남시분당구,457200,3.31,344,3.35
2020,10,05,성남시중원구,235150,3.01,171,3.04
2020,10,05,수원시영통구,55667950,3.84,33194,3.61
2020,10,05,수원시권선구,36519290,3.25,23962,3.34
2020,10,05,수원시장안구,24820450,3.28,16313,3.34
2020,10,05,수원시팔달구,12210700,3.46,8295,3.49
2020,10,05,시흥시,17484500,3.56,10404,3.45
2020,10,05,안양시,6899850,3,4522,3.05
2020,10,05,양주시,19754750,3.3,12863,3.4
2020,10,05,여주시,4895050,3.31,2406,3.3
2020,10,05,오산시,27580250,3.35,16477,3.36
2020,10,05,용인시,112300450,3.41,72885,3.44
2020,10,05,의왕시,35259250,5.24,6498,3.44
2020,10,05,의정부시,8854000,3.28,5758,3.34
2020,10,05,이천시,15404450,3.33,7827,3.36
2020,10,05,파주시,27414250,3.44,17258,3.48
2020,10,05,평택시,8278650,3.33,4849,3.35
2020,10,05,포천시,7012700,3.33,4214,3.36
2020,10,05,하남시,16870000,3.89,272,3.51
2020,10,05,화성시,95168548,3.34,55459,3.39
2020,10,04,고양시,1558250,3.67,1136,3.59
2020,10,04,과천시,290700,3.86,244,3.73
2020,10,04,구리시,14044650,2.16,9339,3.84
2020,10,04,군포시,8225850,4.15,5303,3.97
2020,10,04,남양주시,28663150,3.73,16622,3.62
2020,10,04,동두천시,8180150,3.73,4802,3.52
2020,10,04,부천시,25707650,4.09,15867,3.98
2020,10,04,성남시중원구,222300,2.85,143,2.54
2020,10,04,성남시분당구,494600,3.58,383,3.73
2020,10,04,수원시팔달구,13770800,3.91,8979,3.78
2020,10,04,수원시권선구,49719050,4.42,30623,4.26
2020,10,04,수원시영통구,57611000,3.97,36528,3.97
2020,10,04,수원시장안구,32933350,4.35,20504,4.19
2020,10,04,시흥시,21450250,4.37,12603,4.18
2020,10,04,안양시,11167450,4.86,6992,4.71
2020,10,04,양주시,23673100,3.95,14752,3.89
2020,10,04,여주시,5308000,3.59,2475,3.4
2020,10,04,오산시,35361830,4.3,20146,4.11
2020,10,04,용인시,129371150,3.93,81888,3.86
2020,10,04,의왕시,10915600,1.62,7441,3.94
2020,10,04,의정부시,11619550,4.31,7295,4.23
2020,10,04,이천시,19612750,4.24,9654,4.14
2020,10,04,파주시,29368650,3.69,17769,3.58
2020,10,04,평택시,10003550,4.02,5563,3.84
2020,10,04,포천시,8413800,4,4835,3.86
2020,10,04,하남시,11831500,2.73,213,2.75
2020,10,04,화성시,123791293,4.34,70091,4.29
2020,10,03,고양시,1546450,3.64,1117,3.53
2020,10,03,과천시,283350,3.76,225,3.44
2020,10,03,구리시,22771600,3.51,8292,3.41
2020,10,03,군포시,7617950,3.84,4785,3.58
2020,10,03,남양주시,24657960,3.21,13750,2.99
2020,10,03,동두천시,8027950,3.66,4851,3.56
2020,10,03,부천시,22412150,3.57,13654,3.42
2020,10,03,성남시분당구,452000,3.27,330,3.21
2020,10,03,성남시중원구,255150,3.27,167,2.96
2020,10,03,수원시팔달구,12175800,3.45,7889,3.32
2020,10,03,수원시권선구,39324800,3.5,23953,3.33
2020,10,03,수원시장안구,26773500,3.53,16064,3.28
2020,10,03,수원시영통구,47992300,3.31,30036,3.27
2020,10,03,시흥시,17954250,3.65,10312,3.42
2020,10,03,안양시,8783400,3.82,5204,3.51
2020,10,03,양주시,21866750,3.65,13447,3.55
2020,10,03,여주시,5145350,3.48,2449,3.36
2020,10,03,오산시,31100980,3.78,17010,3.47
2020,10,03,용인시,111200400,3.38,69273,3.27
2020,10,03,의왕시,47443800,7.05,6769,3.58
2020,10,03,의정부시,9366750,3.47,5827,3.38
2020,10,03,이천시,17260900,3.74,8154,3.5
2020,10,03,파주시,28662450,3.6,17128,3.45
2020,10,03,평택시,9127250,3.67,5058,3.49
2020,10,03,포천시,8069550,3.84,4637,3.7
2020,10,03,하남시,17177000,3.96,320,4.13
2020,10,03,화성시,96772336,3.39,53599,3.28
2020,10,02,고양시,1158300,2.73,826,2.61
2020,10,02,과천시,226150,3,192,2.94
2020,10,02,구리시,32286700,4.98,8149,3.35
2020,10,02,군포시,6290800,3.17,4055,3.04
2020,10,02,남양주시,22259000,2.9,12350,2.69
2020,10,02,동두천시,8075650,3.68,4819,3.53
2020,10,02,부천시,20666200,3.29,12452,3.12
2020,10,02,성남시분당구,399800,2.89,283,2.75
2020,10,02,성남시중원구,159900,2.05,110,1.95
2020,10,02,수원시권선구,35679750,3.17,21611,3.01
2020,10,02,수원시장안구,24090550,3.18,14477,2.96
2020,10,02,수원시영통구,43602500,3.01,27204,2.96
2020,10,02,수원시팔달구,11751300,3.33,7463,3.14
2020,10,02,시흥시,14726300,3,8620,2.86
2020,10,02,안양시,6819400,2.97,4127,2.78
2020,10,02,양주시,22523100,3.76,13258,3.5
2020,10,02,여주시,5146650,3.48,2537,3.48
2020,10,02,오산시,26484660,3.22,14842,3.03
2020,10,02,용인시,114086300,3.46,69632,3.28
2020,10,02,의왕시,14310200,2.13,6065,3.21
2020,10,02,의정부시,9539850,3.54,5882,3.41
2020,10,02,이천시,15970500,3.46,7761,3.33
2020,10,02,파주시,29590950,3.72,17054,3.44
2020,10,02,평택시,8696150,3.5,4807,3.32
2020,10,02,포천시,7335550,3.49,4176,3.33
2020,10,02,하남시,29707000,6.85,360,4.65
2020,10,02,화성시,96079220,3.37,52650,3.22
2020,10,01,고양시,1383000,3.25,944,2.98
2020,10,01,과천시,214800,2.85,188,2.88
2020,10,01,구리시,13875050,2.14,8601,3.54
2020,10,01,군포시,7166300,3.61,4509,3.38
2020,10,01,남양주시,24054310,3.13,13433,2.92
2020,10,01,동두천시,8991500,4.09,5362,3.93
2020,10,01,부천시,23489350,3.74,14077,3.53
2020,10,01,성남시분당구,477250,3.45,359,3.49
2020,10,01,성남시중원구,221150,2.84,152,2.7
2020,10,01,수원시팔달구,13178650,3.74,8309,3.5
2020,10,01,수원시권선구,41191750,3.66,24753,3.45
2020,10,01,수원시영통구,46320800,3.2,29326,3.19
2020,10,01,수원시장안구,26340300,3.48,15932,3.26
2020,10,01,시흥시,15696350,3.19,9405,3.12
2020,10,01,안양시,7889150,3.43,4731,3.19
2020,10,01,양주시,23317550,3.89,13921,3.67
2020,10,01,여주시,5763250,3.89,2758,3.78
2020,10,01,오산시,27364030,3.33,15375,3.14
2020,10,01,용인시,115019100,3.49,70137,3.31
2020,10,01,의왕시,10647400,1.58,6756,3.58
2020,10,01,의정부시,9669100,3.58,5837,3.38
2020,10,01,이천시,16738650,3.62,8185,3.51
2020,10,01,파주시,29412900,3.69,17267,3.48
2020,10,01,평택시,9209700,3.7,5151,3.56
2020,10,01,포천시,8286850,3.94,4877,3.89
2020,10,01,화성시,95722124,3.36,53103,3.25
2020,09,30,고양시,1851750,4.53,1445,4.41
2020,09,30,과천시,318600,3.88,275,3.69
2020,09,30,구리시,27441850,4.38,11437,4.35
2020,09,30,군포시,9465250,4.64,6404,4.28
2020,09,30,남양주시,32240300,4.72,19281,4.27
2020,09,30,동두천시,11245800,5.18,6884,4.67
2020,09,30,부천시,28863100,4.6,18393,4.2
2020,09,30,성남시중원구,299950,4.11,235,4.06
2020,09,30,성남시분당구,626800,4.56,483,4.21
2020,09,30,수원시권선구,53218650,4.71,32932,4.2
2020,09,30,수원시팔달구,17076850,4.83,11224,4.33
2020,09,30,수원시영통구,66242550,4.51,40878,4.04
2020,09,30,수원시장안구,36516100,4.72,23077,4.26
2020,09,30,시흥시,20404650,4.26,12978,4
2020,09,30,안양시,11679500,5.04,7384,4.53
2020,09,30,양주시,29234550,4.94,18020,4.37
2020,09,30,여주시,7068850,4.76,3504,4.36
2020,09,30,오산시,37606580,4.59,22439,4.21
2020,09,30,용인시,147765750,4.39,94471,4.02
2020,09,30,의왕시,32586950,4.88,9175,4.55
2020,09,30,의정부시,12305750,4.74,7844,4.31
2020,09,30,이천시,22008750,4.73,10943,4.31
2020,09,30,파주시,38041700,4.76,23491,4.3
2020,09,30,평택시,12087300,4.99,7048,4.55
2020,09,30,포천시,10519250,5.08,6124,4.43
2020,09,30,하남시,18811500,6.94,344,7.2
2020,09,30,화성시,123389729,4.33,71586,4.03
2020,09,29,고양시,1521250,3.73,1163,3.55
2020,09,29,과천시,292200,3.56,268,3.59
2020,09,29,구리시,24691900,3.94,9528,3.62
2020,09,29,군포시,7874700,3.86,5529,3.7
2020,09,29,남양주시,27019450,3.95,16829,3.73
2020,09,29,동두천시,8274750,3.81,5433,3.68
2020,09,29,부천시,24226700,3.86,16244,3.71
2020,09,29,성남시중원구,248050,3.4,190,3.29
2020,09,29,성남시분당구,577450,4.2,447,3.9
2020,09,29,수원시장안구,29262050,3.78,19642,3.63
2020,09,29,수원시팔달구,13611700,3.85,9429,3.63
2020,09,29,수원시영통구,56889400,3.87,36572,3.62
2020,09,29,수원시권선구,42925650,3.8,28838,3.68
2020,09,29,시흥시,19090500,3.99,12536,3.87
2020,09,29,안양시,8555150,3.7,5723,3.51
2020,09,29,양주시,22196400,3.75,14644,3.55
2020,09,29,여주시,5441850,3.66,2823,3.51
2020,09,29,오산시,31815030,3.89,20221,3.8
2020,09,29,용인시,129767500,3.85,88028,3.74
2020,09,29,의왕시,23386250,3.5,7203,3.57
2020,09,29,의정부시,9363600,3.61,6364,3.5
2020,09,29,이천시,16898750,3.63,8943,3.52
2020,09,29,파주시,30492000,3.82,20124,3.68
2020,09,29,평택시,8755000,3.62,5433,3.5
2020,09,29,포천시,7781900,3.76,5004,3.62
2020,09,29,하남시,15757500,5.81,261,5.46
2020,09,29,화성시,105144589,3.69,64072,3.6
2020,09,28,고양시,1483750,3.63,1126,3.44
2020,09,28,과천시,287050,3.5,265,3.55
2020,09,28,구리시,32499450,5.19,9118,3.46
2020,09,28,군포시,7833450,3.84,5421,3.63
2020,09,28,남양주시,23926100,3.5,14916,3.31
2020,09,28,동두천시,7683700,3.54,5002,3.39
2020,09,28,부천시,22831600,3.64,14894,3.4
2020,09,28,성남시중원구,225300,3.09,181,3.13
2020,09,28,성남시분당구,493300,3.59,381,3.32
2020,09,28,수원시팔달구,13084250,3.7,9030,3.48
2020,09,28,수원시영통구,52917600,3.6,35516,3.51
2020,09,28,수원시장안구,26818950,3.47,17735,3.27
2020,09,28,수원시권선구,38843300,3.44,25352,3.24
2020,09,28,시흥시,16862300,3.52,10894,3.36
2020,09,28,안양시,7066750,3.05,4852,2.97
2020,09,28,양주시,20580900,3.48,13536,3.28
2020,09,28,여주시,5169500,3.48,2665,3.31
2020,09,28,오산시,27829470,3.4,17371,3.26
2020,09,28,용인시,119641550,3.55,78937,3.36
2020,09,28,의왕시,39952800,5.99,7034,3.49
2020,09,28,의정부시,9071400,3.5,5976,3.28
2020,09,28,이천시,16166200,3.47,8426,3.32
2020,09,28,파주시,28919950,3.62,18372,3.36
2020,09,28,평택시,8322250,3.44,5114,3.3
2020,09,28,포천시,7384300,3.57,4559,3.3
2020,09,28,하남시,17332000,6.39,268,5.61
2020,09,28,화성시,99421758,3.49,58412,3.28
2020,09,27,고양시,1517700,3.72,1131,3.46
2020,09,27,과천시,354650,4.32,265,3.55
2020,09,27,구리시,15108050,2.41,9870,3.75
2020,09,27,군포시,8644700,4.24,5661,3.79
2020,09,27,남양주시,30258390,4.43,18283,4.05
2020,09,27,동두천시,8889750,4.09,5428,3.68
2020,09,27,부천시,27103600,4.32,17103,3.91
2020,09,27,성남시분당구,491400,3.57,389,3.39
2020,09,27,성남시중원구,290900,3.99,201,3.48
2020,09,27,수원시팔달구,14799800,4.19,9696,3.74
2020,09,27,수원시권선구,49952300,4.42,31199,3.98
2020,09,27,수원시영통구,58456500,3.98,37506,3.71
2020,09,27,수원시장안구,33922250,4.39,21141,3.9
2020,09,27,시흥시,21736550,4.54,13387,4.13
2020,09,27,안양시,11563000,4.99,7393,4.53
2020,09,27,양주시,24521800,4.14,15381,3.73
2020,09,27,여주시,6253750,4.21,3082,3.83
2020,09,27,오산시,36082130,4.41,21134,3.97
2020,09,27,용인시,141004450,4.19,90094,3.83
2020,09,27,의왕시,11303400,1.69,7714,3.82
2020,09,27,의정부시,11556050,4.45,7549,4.15
2020,09,27,이천시,20249700,4.35,10052,3.95
